Date,Time,Receipt #,Drawer,Module,Debit/Credit,Pay Type,User,Batch#,House/Other,Payment Reference,Payment Reference 2,Amount
"07/14/2021"," 2:23pm","  2178627","5","PSS","C","  3","FD2","0","493","kb","","         60.00"
"07/14/2021"," 2:25pm","  2178631","5","PSS","C","  3","FD3","0","52046","kb","","         10.00"
"07/14/2021"," 2:41pm","  2178660","5","PM","C","  3","FD2","0","61051","kb","","         68.00"
"07/14/2021"," 2:53pm","  2178694","5","PSS","C","  3","FD3","0","63191","kb","","         18.00"
"07/14/2021"," 4:45pm","  2178925","5","PSS","C","  3","FD3","0","55369","kb","","          6.00"
"07/14/2021"," 5:44pm","  2179056","5","PM","C","  3","FD2","0","63407","av","","         10.00"
"07/14/2021"," 6:03pm","  2179108","5","PSS","C","  3","FD3","0","60942","av","","          6.00"
"07/14/2021"," 6:20pm","  2179146","5","PSS","C","  3","FD3","0","36099","av","","          6.00"
"07/14/2021"," 6:33pm","  2179170","5","PSS","C","  3","FD2","0","62826","JXC","","          6.00"
"07/14/2021"," 7:52pm","  2179235","5","PM","C","  3","FD2","0","63408","JXC","","        495.00"
"07/15/2021"," 7:27am","  2179297","5","PSS","C","  3","FD3","0","63401","pd","","          8.00"
"07/15/2021"," 8:55am","  2179668","5","PSS","C","  3","FD2","0","50429","pd","","          6.00"
"07/15/2021"," 9:05am","  2179839","5","PSS","C","  3","FD1","0","62047","kb","","         20.00"
"07/15/2021"," 9:10am","  2179961","5","PSS","C","  3","FD2","0","63409","pd","","          8.00"
"07/15/2021","10:25am","  2180710","5","PM","C","  3","FD2","0","38375","kb","","         10.00"
"07/15/2021","11:32am","  2180751","5","PM","C","  3","FD2","0","63410","kb","","         10.00"
"07/15/2021"," 1:34pm","  2180918","5","PM","C","  3","FD3","0","62291","GS","","         16.00"
"07/15/2021"," 1:48pm","  2180941","5","PM","C","  3","FD3","0","63191","GS","","          8.00"
"07/15/2021"," 2:52pm","  2181031","5","PM","C","  3","FD3","0","19882","GS","","          5.00"
"07/15/2021"," 3:06pm","  2181043","5","PM","C","  3","FD3","0","19882","GS","","         10.00"
"07/15/2021"," 3:08pm","  2181050","5","PM","C","  3","FD3","0","57196","GS","","          5.00"
"07/15/2021"," 3:10pm","  2181055","5","PM","C","  3","FD2","0","10449","GS","","          5.00"
"07/15/2021"," 3:25pm","  2181085","5","AR","C","  3","FD1","0","23689","GS","","         25.00"
"07/15/2021"," 3:27pm","  2181088","5","AR","C","  3","FD1","0","37919","GS","","         50.00"
"07/15/2021"," 5:03pm","  2181249","5","PSS","C","  3","FD2","0","62826","av","","          6.00"
"07/15/2021"," 5:17pm","  2181270","5","PM","C","  3","FD2","0","63412","JXC","","         10.00"
"07/15/2021"," 6:15pm","  2181367","5","PSS","C","  3","FD2","0","62581","av","","          6.00"
"07/15/2021"," 7:02pm","  2181409","5","PM","C","  3","FD1","0","60201","av","","         24.00"
"07/15/2021"," 7:09pm","  2181414","5","PM","C","  3","FD2","0","52192","av","","         10.00"
"07/16/2021"," 9:07am","  2181558","5","PSS","C","  3","FD3","0","63413","nw","","          8.00"
"07/16/2021"," 9:28am","  2181570","5","PSS","C","  3","FD2","0","THE HEIGHTS","mr","","          9.00"
"07/16/2021"," 1:24pm","  2181708","5","PM","C","  3","FD2","0","36748","GS","","          6.00"
"07/16/2021"," 1:26pm","  2181711","5","AR","C","  3","FD3","0","50413","GS","","         25.00"
"07/16/2021"," 1:51pm","  2181728","5","PM","C","  3","FD2","0","63415","GS","","         10.00"
"07/16/2021"," 2:04pm","  2181731","5","PM","C","  3","FD2","0","25139","GS","","         10.00"
"07/16/2021"," 2:07pm","  2181733","5","PM","C","  3","FD2","0","63416","GS","","         12.00"
"07/16/2021"," 2:13pm","  2181738","5","PM","C","  3","FD2","0","63283","GS","","         18.00"
"07/16/2021"," 2:36pm","  2181749","5","PM","C","  3","FD1","0","63417","GS","","         95.00"
"07/16/2021"," 2:41pm","  2181744","5","PM","C","  3","FD2","0","63414","GS","","         15.00"
"07/16/2021"," 2:42pm","  2181753","5","PM","C","  3","FD1","0","63254","GS","","         20.00"
"07/16/2021"," 3:16pm","  2181783","5","AR","C","  3","FD3","0","4070","GS","","         25.00"
"07/16/2021"," 3:50pm","  2181815","5","PSS","C","  3","FD2","0","27913","GS","","        600.00"
"07/16/2021"," 3:52pm","  2181816","5","PSS","C","  3","FD2","0","37712","GS","","        195.00"
"07/16/2021"," 3:53pm","  2181819","5","PSS","C","  3","FD2","0","63418","GS","","         45.00"
"07/16/2021"," 3:55pm","  2181821","5","PSS","C","  3","FD2","0","62200","GS","","        120.00"
"07/16/2021"," 3:56pm","  2181822","5","PSS","C","  3","FD2","0","37115","GS","","         70.00"
"07/16/2021"," 3:57pm","  2181824","5","PSS","C","  3","FD2","0","31086","GS","","        215.00"
"07/16/2021"," 4:06pm","  2181840","5","PSS","C","  3","FD1","0","35136","GS","","        600.00"
"07/16/2021"," 4:26pm","  2181865","5","PM","C","  3","FD2","0","63419","GS","","         10.00"
"07/16/2021"," 4:33pm","  2181875","5","AR","C","  3","FD3","0","63420","GS","","         25.00"
"07/17/2021"," 9:29am","  2182018","5","AR","C","  3","FD3","0","26475","GS","","         50.00"
"07/17/2021","10:09am","  2182058","5","PM","C","  3","FD1","0","10449","JXC","","         10.00"
"07/17/2021","10:43am","  2182079","5","AR","C","  3","FD3","0","63421","GS","","         25.00"
"07/17/2021","11:22am","  2182118","5","PM","C","  3","FD2","0","31942","GS","","          6.00"
"07/17/2021","11:26am","  2182123","5","PM","C","  3","FD2","0","46595","GS","","          6.00"
"07/17/2021","11:29am","  2182128","5","PM","C","  3","FD2","0","61231","GS","","         10.00"
"07/17/2021","12:09pm","  2182163","5","PM","C","  3","FD1","0","63389","mr","","        250.00"
"07/17/2021","12:37pm","  2182182","5","AR","C","  3","FD2","0","43662","JD","","         50.00"
"07/17/2021","12:47pm","  2182197","5","PM","C","  3","FD1","0","45442","mr","","        220.00"
"07/17/2021"," 1:10pm","  2182230","5","PM","C","  3","FD2","0","60357","JD","","         10.00"
"07/17/2021"," 1:21pm","  2182243","5","PSS","C","  3","FD1","0","THE HEIGHTS","mr","","         10.00"
"07/17/2021"," 1:39pm","  2182265","5","PSS","C","  3","FD2","0","18164","JD","","         11.00"
"07/17/2021"," 2:29pm","  2182335","5","PSS","C","  3","FD2","0","37857","Jada","","          5.00"
"07/17/2021"," 2:34pm","  2182345","5","AR","C","  3","FD2","0","51098","JD","","         50.00"
"07/17/2021"," 2:36pm","  2182349","5","PSS","C","  3","FD2","0","62581","JD","","          6.00"
"07/17/2021"," 3:38pm","  2182428","5","AR","C","  3","FD2","0","63421","mr","","         25.00"
"07/17/2021"," 3:39pm","  2182430","5","PM","C","  3","FD1","0","62258","JD","","         45.00"
"07/17/2021"," 4:10pm","  2182477","5","PSS","C","  3","FD2","0","63423","JD","","          5.00"
"07/18/2021"," 2:20pm","  2182947","5","PM","C","  3","FD2","0","63428","mr","","         10.00"
"07/18/2021"," 3:41pm","  2183042","5","PM","C","  3","FD2","0","63429","mr","","        400.00"
"07/18/2021"," 4:15pm","  2183100","5","PMV","C","  3","FD3","0","37134","mr","","          6.00"
"07/19/2021"," 7:02am","  2183309","5","PSI","C","  3","FD2","0","THE HEIGHTS","pd","","          4.00"
"07/19/2021"," 8:10am","  2183343","5","PSS","C","  3","FD3","0","11116","pd","","          5.00"
"07/19/2021"," 8:37am","  2183374","5","PSS","C","  3","FD2","0","62177","pd","","         10.00"
"07/19/2021","10:38am","  2183506","5","PSS","C","  3","FD2","0","58559","kb","","        280.00"
"07/19/2021","11:03am","  2183538","5","PSS","C","  3","FD2","0","48521","kb","","         10.00"
"07/19/2021","12:38pm","  2183642","5","PSS","C","  3","FD2","0","48275","kb","","         10.00"
"07/19/2021"," 1:03pm","  2183676","5","PM","C","  1","FD3","0","59019","kg ck#11840","","        220.00"
"07/19/2021"," 1:08pm","  2183681","5","PM","C","  3","FD1","0","63435","kb","","         10.00"
"07/19/2021"," 1:15pm","  2183707","5","PSI","C","  3","FD2","0","THE HEIGHTS","mr","","          4.00"
"07/19/2021"," 1:25pm","  2183723","5","PSS","C","  3","FD2","0","63082","kb","","         20.00"
"07/19/2021"," 2:35pm","  2183814","5","PSS","C","  3","FD2","0","63436","mr","","         34.00"
"07/19/2021"," 2:49pm","  2183841","5","PM","C","  3","FD2","0","35658","mr","","         95.00"
"07/19/2021"," 3:10pm","  2183873","5","AR","C","  3","FD3","0","53853","mr","","        420.00"
"07/19/2021"," 3:37pm","  2183914","5","PM","C","  3","FD2","0","63437","mr","","         10.00"
"07/19/2021"," 4:15pm","  2184013","5","PSS","C","  3","FD2","0","56048","JXC","","          5.00"
"07/19/2021"," 4:17pm","  2184018","5","PSS","C","  3","FD2","0","20085","JXC","","          5.00"
"07/19/2021"," 4:54pm","  2184088","5","PM","C","  3","FD2","0","63439","JXC","","         10.00"
"07/19/2021"," 5:05pm","  2184129","5","PSS","C","  3","FD2","0","62996","JXC","","         10.00"
"07/19/2021"," 5:11pm","  2184140","5","PSS","C","  3","FD2","0","63441","JXC","","         20.00"
"07/19/2021"," 5:19pm","  2184158","5","PSS","C","  3","FD2","0","47712","JXC","","         68.00"
"07/19/2021"," 5:22pm","  2184182","5","PSS","C","  3","FD2","0","63442","JXC","","         20.00"
"07/19/2021"," 5:30pm","  2184195","5","PSS","C","  3","FD2","0","63443","cj","","         10.00"
"07/19/2021"," 5:34pm","  2184203","5","PM","C","  3","FD2","0","63444","cj","","         10.00"
"07/19/2021"," 5:40pm","  2184217","5","PSS","C","  3","FD2","0","63446","cj","","         10.00"
"07/19/2021"," 5:42pm","  2184218","5","PM","C","  3","FD1","0","63445","JXC","","        400.00"
"07/19/2021"," 5:43pm","  2184224","5","PSS","C","  3","FD2","0","63447","cj","","          6.00"
"07/19/2021"," 5:50pm","  2184232","5","PSS","C","  3","FD2","0","62826","JXC","","          6.00"
"07/19/2021"," 5:52pm","  2184235","5","PSS","C","  3","FD2","0","63387","JXC","","         22.00"
"07/19/2021"," 5:55pm","  2184241","5","PSI","C","  3","FD2","0","63402","JXC","","          5.00"
"07/19/2021"," 6:03pm","  2184253","5","PSS","C","  3","FD1","0","62995","cj","","         10.00"
"07/19/2021"," 6:04pm","  2184258","5","PSS","C","  3","FD1","0","63448","cj","","         10.00"
"07/19/2021"," 6:04pm","  2184251","5","PM","C","  3","FD2","0","63346","JXC","","         10.00"
"07/19/2021"," 6:07pm","  2184264","5","PSS","C","  3","FD2","0","63286","JXC","","         10.00"
"07/19/2021"," 6:10pm","  2184269","5","PSS","C","  3","FD2","0","63449","jxc","","         10.00"
"07/19/2021"," 6:26pm","  2184281","5","PM","C","  3","FD2","0","50585","cj","","         10.00"
"07/19/2021"," 6:30pm","  2184287","5","PSS","C","  3","FD1","0","63450","JXC","","         10.00"
"07/19/2021"," 6:32pm","  2184295","5","PSS","C","  3","FD2","0","63451","cj","","         10.00"
"07/19/2021"," 6:35pm","  2184297","5","PM","C","  3","FD2","0","56801","cj","","         80.00"
"07/19/2021"," 6:54pm","  2184325","5","PSS","C","  3","FD2","0","45585","cj","","          6.00"
"07/20/2021"," 8:42am","  2184482","5","PSS","C","  3","FD2","0","48808","pd","","          6.00"
"07/20/2021","10:07am","  2184537","5","PSS","C","  3","FD2","0","45280","jg","","         20.00"
"07/20/2021","12:12pm","  2184653","5","PSS","C","  3","FD2","0","63454","kb","","         20.00"
"07/20/2021"," 1:07pm","  2184723","5","PM","C","  3","FD2","0","18164","GS","","         10.00"
"07/20/2021"," 1:12pm","  2184725","5","PM","C","  3","FD2","0","50311","GS","","         10.00"
"07/20/2021"," 1:41pm","  2184796","5","PM","C","  3","FD2","0","63423","GS","","         10.00"
"07/20/2021"," 1:51pm","  2184814","5","PM","C","  3","FD3","0","51312","GS","","         24.00"
"07/20/2021"," 1:52pm","  2184820","5","PM","C","  3","FD3","0","37134","GS","","          6.00"
"07/20/2021"," 2:06pm","  2184847","5","PM","C","  3","FD2","0","63097","GS","","         10.00"
"07/20/2021"," 2:14pm","  2184857","5","PM","C","  3","FD2","0","63455","GS","","        220.00"
"07/20/2021"," 3:15pm","  2184979","5","PM","C","  3","FD2","0","63457","GS","","         42.00"
"07/20/2021"," 3:26pm","  2185000","5","PM","C","  3","FD2","0","46237","GS","","         85.00"
"07/20/2021"," 3:36pm","  2185022","5","PM","C","  3","FD2","0","62007","GS","","         10.00"
"07/20/2021"," 3:51pm","  2185041","5","PM","C","  3","FD3","0","61996","GS","","         10.00"
"07/20/2021"," 3:54pm","  2185046","5","PM","C","  3","FD2","0","56727","GS","","         18.00"
"07/20/2021"," 4:40pm","  2185151","5","PM","C","  3","FD2","0","63441","GS","","         10.00"
"07/20/2021"," 4:42pm","  2185157","5","PM","C","  3","FD2","0","63459","GS","","         10.00"
"07/20/2021"," 5:19pm","  2185231","5","PSS","C","  3","FD2","0","63357","JXC","","          6.00"
"07/20/2021"," 5:28pm","  2185244","5","PSS","C","  3","FD2","0","63144","JXC","","          6.00"
"07/20/2021"," 5:55pm","  2185280","5","PM","C","  3","FD2","0","63461","vw","","         10.00"
"07/20/2021"," 6:01pm","  2185289","5","PSS","C","  3","FD1","0","50784","JXC","","         28.00"
"07/20/2021"," 6:08pm","  2185308","5","PSS","C","  3","FD2","0","63313","JXC","","         20.00"
"07/20/2021"," 6:13pm","  2185316","5","PSS","C","  3","FD2","0","63462","JXC","","         10.00"
"07/20/2021"," 6:28pm","  2185342","5","PSS","C","  3","FD2","0","60267","JXC","","         10.00"
"07/20/2021"," 7:17pm","  2185387","5","PM","C","  3","FD2","0","63463","vw","","         10.00"
"07/21/2021"," 9:25am","  2185560","5","PSS","C","  3","FD2","0","63465","pd","","         18.00"
"07/21/2021","10:54am","  2185652","5","PM","C","  3","FD2","0","63467","mr","","        300.00"
"07/21/2021","11:19am","  2185670","5","PM","C","  3","FD2","0","63469","mr","","         10.00"
"07/21/2021","11:25am","  2185678","5","PSS","C","  3","FD1","0","63470","kg","","         36.00"
"07/21/2021"," 1:21pm","  2185852","5","PSS","C","  3","FD1","0","51493","mr","","         10.00"
"07/21/2021"," 1:22pm","  2185856","5","PSS","C","  3","FD1","0","51493","mr","","         26.00"
"07/21/2021"," 1:25pm","  2185857","5","PSS","C","  3","FD2","0","18164","mr","","         12.00"
"07/21/2021"," 1:34pm","  2185872","5","PSS","C","  3","FD2","0","43707","mr","","         10.00"
"07/21/2021"," 1:40pm","  2185884","5","PSS","C","  3","FD2","0","20085","mr","","          5.00"
"07/21/2021"," 1:41pm","  2185886","5","PSS","C","  3","FD2","0","56048","mr","","          5.00"
"07/21/2021"," 1:44pm","  2185893","5","PSS","C","  3","FD2","0","THE HEIGHTS","cj","","         10.00"
"07/21/2021"," 1:52pm","  2185900","5","PSS","C","  3","FD2","0","THE HEIGHTS","cj","","         10.00"
"07/21/2021"," 2:04pm","  2185927","5","PSS","C","  3","FD2","0","63471","mr","","         20.00"
"07/21/2021"," 2:06pm","  2185931","5","PSS","C","  3","FD2","0","63472","mr","","         10.00"
"07/21/2021"," 2:15pm","  2185946","5","PSS","C","  3","FD2","0","THE HEIGHTS","cj","","          6.00"
"07/21/2021"," 2:17pm","  2185952","5","PSS","C","  3","FD2","0","THE HEIGHTS","cj","","          6.00"
"07/21/2021"," 2:20pm","  2185954","5","PSS","C","  3","FD2","0","28912","cj","","         85.00"
"07/21/2021"," 2:23pm","  2185957","5","PSS","C","  3","FD2","0","63363","cj","","         35.00"
"07/21/2021"," 2:31pm","  2185963","5","PSS","C","  3","FD2","0","THE HEIGHTS","cj","","         55.00"
"07/21/2021"," 2:32pm","  2185964","5","PSS","C","  3","FD2","0","THE HEIGHTS","cj","","        265.00"
"07/21/2021"," 2:33pm","  2185965","5","PSS","C","  3","FD2","0","THE HEIGHTS","cj","","        270.00"
"07/21/2021"," 3:03pm","  2185997","5","PSS","C","  3","FD2","0","30553","cj","","         10.00"
"07/21/2021"," 3:13pm","  2186010","5","PM","C","  3","FD2","0","63473","cj","","         10.00"
"07/21/2021"," 3:28pm","  2186032","5","PM","C","  3","FD2","0","19719","cj","","        250.00"
"07/21/2021"," 3:31pm","  2186038","5","PSS","C","  3","FD2","0","THE HEIGHTS","cj","","         20.00"
"07/21/2021"," 3:35pm","  2186049","5","PSI","C","  3","FD2","0","THE HEIGHTS","cj","","          4.00"
"07/21/2021"," 4:31pm","  2186134","5","PM","C","  3","FD2","0","63475","JXC","","         10.00"
"07/21/2021"," 4:55pm","  2186183","5","PSS","C","  3","FD2","0","THE HEIGHTS","cj","","         28.00"
"07/21/2021"," 5:02pm","  2186195","5","PM","C","  3","FD2","0","48063","JD","","        135.00"
"07/21/2021"," 5:06pm","  2186204","5","PSS","C","  3","FD2","0","55369","JD","","          6.00"
"07/21/2021"," 5:22pm","  2186232","5","PSS","C","  3","FD2","0","63477","JD","","         10.00"
"07/21/2021"," 6:15pm","  2186318","5","PM","C","  3","FD2","0","63479","JXC","","         10.00"
"07/21/2021"," 6:27pm","  2186343","5","PSS","C","  3","FD2","0","62826","JXC","","          6.00"
"07/21/2021"," 6:47pm","  2186365","5","PSS","C","  3","FD2","0","63244","JXC","","         12.00"
"07/21/2021"," 7:21pm","  2186398","5","PSS","C","  3","FD2","0","62164","JXC","","         10.00"
"07/22/2021"," 6:40am","  2186457","5","PM","C","  3","FD2","0","20498","pd","","        115.00"
"07/22/2021"," 7:00am","  2186467","5","PM","C","  3","FD2","0","54926","pd","","        125.00"
"07/22/2021"," 8:01am","  2186490","5","PSS","C","  3","FD2","0","11116","pd","","          5.00"
"07/22/2021"," 9:22am","  2186546","5","PM","C","  3","FD2","0","167","pd","","         12.00"
"07/22/2021"," 9:40am","  2186561","5","PSS","C","  3","FD2","0","57576","kg","","         16.00"
"07/22/2021","12:08pm","  2186660","5","PSS","C","  3","FD2","0","63482","vw","","         26.00"
"07/22/2021"," 1:33pm","  2186807","5","PM","C","  3","FD2","0","63484","vw","","        125.00"
"07/22/2021"," 3:08pm","  2186973","5","PSS","C","  3","FD3","0","30959","smh","","          6.00"
"07/22/2021"," 3:18pm","  2186987","5","PSS","C","  3","FD2","0","63486","smh","","         15.00"
"07/22/2021"," 3:23pm","  2186998","5","PM","C","  3","FD2","0","54382","smh","","        160.00"
"07/22/2021"," 3:55pm","  2187038","5","AR","C","  3","FD2","0","60997","smh","","        315.00"
"07/22/2021"," 4:06pm","  2187049","5","PSS","C","  3","FD2","0","61069","JXC","","         12.00"
"07/22/2021"," 4:14pm","  2187063","5","PSS","C","  3","FD2","0","63488","smh","","         10.00"
"07/22/2021"," 4:27pm","  2187086","5","PSS","C","  3","FD3","0","60267","smh","","         10.00"
"07/22/2021"," 4:56pm","  2187133","5","PSS","C","  3","FD2","0","63185","smh","","          6.00"
"07/22/2021"," 5:16pm","  2187173","5","PSI","C","  3","FD3","0","63438","mm","","          4.00"
"07/22/2021"," 5:26pm","  2187202","5","PSS","C","  3","FD2","0","62826","JXC","","          6.00"
"07/22/2021"," 5:33pm","  2187213","5","PSS","C","  3","FD2","0","63489","mm","","         18.00"
"07/22/2021"," 5:56pm","  2187243","5","PM","C","  3","FD2","0","63490","mm","","        400.00"
"07/22/2021"," 6:01pm","  2187253","5","PM","C","  3","FD1","0","63491","JXC","","         10.00"
"07/22/2021"," 6:07pm","  2187264","5","PSS","C","  3","FD2","0","63492","mm","","         36.00"
"07/22/2021"," 6:21pm","  2187293","5","PSS","C","  3","FD2","0","63494","mm","","         10.00"
"07/22/2021"," 6:25pm","  2187299","5","PSS","C","  3","FD2","0","63493","mm","","         10.00"
"07/22/2021"," 6:43pm","  2187333","5","PSS","C","  3","FD2","0","63495","mm","","         10.00"
"07/23/2021"," 9:24am","  2187510","5","PM","C","  3","FD3","0","63105","pd","","         44.00"
"07/23/2021"," 9:48am","  2187530","5","PM","C","  3","FD2","0","61421","smh","","         58.00"
"07/23/2021","11:38am","  2187656","5","PSS","C","  3","FD2","0","63496","mr","","         46.00"
"07/23/2021","11:55am","  2187667","5","PMV","C","  3","FD3","0","45861","mr","","         10.00"
"07/23/2021","12:19pm","  2187702","5","PSS","C","  3","FD2","0","61353","mr","","         10.00"
"07/23/2021","12:21pm","  2187715","5","PSS","C","  3","FD3","0","63498","smh","","         10.00"
"07/23/2021","12:22pm","  2187720","5","PSS","C","  3","FD2","0","31697","mr","","          5.00"
"07/23/2021","12:31pm","  2187733","5","PM","C","  3","FD1","0","43519","smh","","         95.00"
"07/23/2021","12:42pm","  2187755","5","PM","C","  3","FD2","0","48077","mr","","         95.00"
"07/23/2021"," 1:45pm","  2187862","5","PM","C","  3","FD2","0","63500","mm","","        250.00"
"07/23/2021"," 1:55pm","  2187893","5","PSS","C","  3","FD2","0","63295","mm","","         10.00"
"07/23/2021"," 2:28pm","  2187948","5","PM","C","  3","FD2","0","63501","mm","","         10.00"
"07/23/2021"," 2:33pm","  2187967","5","PSI","C","  3","FD2","0","63501","mm","","          4.00"
"07/23/2021"," 2:44pm","  2187987","5","PSS","C","  3","FD1","0","63502","mm","","         20.00"
"07/23/2021"," 3:11pm","  2188045","5","AR","C","  3","FD2","0","58278","mm","","        105.00"
"07/23/2021"," 3:20pm","  2188067","5","PSS","C","  3","FD2","0","63185","mm","","         10.00"
"07/23/2021"," 3:22pm","  2188074","5","PSS","C","  3","FD2","0","63503","mm","","         10.00"
"07/23/2021"," 3:36pm","  2188086","5","PM","C","  3","FD2","0","63504","mm","","        110.00"
"07/23/2021"," 3:43pm","  2188102","5","PSS","C","  3","FD2","0","63418","mm","","         50.00"
"07/23/2021"," 3:44pm","  2188104","5","PSS","C","  3","FD2","0","62200","mm","","         60.00"
"07/23/2021"," 3:46pm","  2188109","5","PSS","C","  3","FD2","0","62419","mm","","        100.00"
"07/23/2021"," 3:48pm","  2188117","5","PSS","C","  3","FD2","0","63505","mm","","        100.00"
"07/23/2021"," 3:55pm","  2188124","5","PSS","C","  3","FD2","0","62750","mm","","         50.00"
"07/23/2021"," 3:56pm","  2188134","5","PSI","C","  3","FD2","0","THE HEIGHTS","mm","","          4.00"
"07/23/2021"," 4:02pm","  2188148","5","PSS","C","  3","FD2","0","38293","JXC","","          6.00"
"07/23/2021"," 4:15pm","  2188162","5","PSS","C","  3","FD2","0","63506","mm","","         11.00"
"07/23/2021"," 4:46pm","  2188229","5","PSS","C","  3","FD2","0","63507","mm","","          8.00"
"07/23/2021"," 4:47pm","  2188241","5","PSS","C","  3","FD2","0","63414","mm","","         32.00"
"07/23/2021"," 5:05pm","  2188266","5","PSS","C","  3","FD1","0","60998","kb","","         20.00"
"07/23/2021"," 5:07pm","  2188272","5","PSS","C","  3","FD1","0","63509","kb","","         10.00"
"07/23/2021"," 5:07pm","  2188270","5","PM","C","  3","FD2","0","63508","JXC","","         95.00"
"07/23/2021"," 5:58pm","  2188364","5","PSS","C","  3","FD2","0","38656","kb","","         10.00"
"07/24/2021"," 8:05am","  2188498","5","PM","C","  3","FD2","0","36854","av","","        250.00"
"07/24/2021"," 9:28am","  2188557","5","PSS","C","  3","FD3","0","61627","av","","          5.00"
"07/24/2021","10:02am","  2188600","5","PSS","C","  3","FD2","0","63511","av","","          9.00"
"07/24/2021","10:36am","  2188628","5","PSS","C","  3","FD2","0","52103","av","","         11.00"
"07/24/2021","10:46am","  2188631","5","PM","C","  3","FD2","0","44385","av","","        120.00"
"07/24/2021","10:47am","  2188634","5","PSS","C","  3","FD1","0","61303","av","","         20.00"
"07/24/2021","11:39am","  2188743","5","PSS","C","  3","FD2","0","63512","JXC","","         11.00"
"07/24/2021","11:42am","  2188744","5","PSI","C","  3","FD2","0","63512","av","","          5.00"
"07/24/2021","11:55am","  2188760","5","PSS","C","  3","FD2","0","38597","av","","          5.00"
"07/24/2021","12:17pm","  2188800","5","PM","C","  3","FD2","0","36266","JD","","         85.00"
"07/24/2021","12:57pm","  2188865","5","PSS","C","  3","FD2","0","63513","JD","","          6.00"
"07/24/2021"," 1:23pm","  2188908","5","PSS","C","  3","FD1","0","50229","mr","","          8.00"
"07/24/2021"," 2:01pm","  2188981","5","PM","C","  3","FD2","0","63514","JD","","         10.00"
"07/24/2021"," 2:49pm","  2189076","5","PSS","C","  3","FD2","0","63515","JD","","          6.00"
"07/24/2021"," 3:31pm","  2189154","5","PSS","C","  3","FD2","0","63363","JD","","         35.00"
"07/25/2021","12:44pm","  2189621","5","PSS","C","  3","FD2","0","63518","mm","","          5.00"
"07/25/2021"," 1:14pm","  2189652","5","PSS","C","  3","FD3","0","63144","kb","","         10.00"
"07/25/2021"," 1:55pm","  2189716","5","PSS","C","  3","FD2","0","63009","av","","        160.00"
"07/25/2021"," 2:00pm","  2189724","5","PM","C","  3","FD1","0","63519","kb","","        400.00"
"07/25/2021"," 3:08pm","  2189807","5","PM","C","  3","FD1","0","63520","av","","        616.50"
"07/25/2021"," 3:18pm","  2189825","5","PSS","C","  3","FD2","0","63521","av","","          6.00"
"07/25/2021"," 3:40pm","  2189867","5","PMV","C","  3","FD3","0","61766","kb","","          6.00"
"07/25/2021"," 4:25pm","  2189941","5","PM","C","  3","FD2","0","63509","av","","        135.00"
"07/26/2021"," 8:40am","  2190135","5","PM","C","  3","FD2","0","63524","pd","","        195.00"
"07/26/2021"," 9:11am","  2190173","5","PSS","C","  3","FD2","0","40161","pd","","         12.00"
"07/26/2021"," 9:52am","  2190203","5","PM","C","  3","FD3","0","61323","kg","","         44.00"
"07/26/2021","10:01am","  2190215","5","PM","C","  3","FD2","0","9056","gS","","         24.00"
"07/26/2021","10:10am","  2190227","5","PM","C","  3","FD2","0","63526","GS","","        250.00"
"07/26/2021","10:11am","  2190232","5","PM","C","  3","FD1","0","63527","GS","","        250.00"
"07/26/2021","10:22am","  2190243","5","PM","C","  3","FD2","0","63528","GS","","         11.00"
"07/26/2021","10:24am","  2190248","5","PM","C","  3","FD2","0","63529","GS","","         11.00"
"07/26/2021","10:26am","  2190250","5","PM","C","  3","FD1","0","54926","kg","","        125.00"
"07/26/2021","10:46am","  2190277","5","PM","C","  3","FD2","0","2200","GS","","        220.00"
"07/26/2021","10:54am","  2190284","5","PM","C","  3","FD2","0","37813","GS","","         10.00"
"07/26/2021","11:40am","  2190322","5","PM","C","  3","FD2","0","57306","GS","","          6.00"
"07/26/2021","12:08pm","  2190376","5","PM","C","  3","FD2","0","28441","GS","","          5.00"
"07/26/2021","12:13pm","  2190387","5","PSI","C","  3","FD3","0","THE HEIGHTS","kg","","          4.00"
"07/26/2021","12:37pm","  2190423","5","PSS","C","  3","FD3","0","50018","kg","","         10.00"
"07/26/2021"," 2:06pm","  2190581","5","PSS","C","  3","FD2","0","63530","kb","","         10.00"
"07/26/2021"," 3:46pm","  2190759","5","PSS","C","  3","FD3","0","56932","kb","","         34.00"
"07/26/2021"," 4:01pm","  2190780","5","PSS","C","  3","FD2","0","62935","kb","","         80.00"
"07/26/2021"," 4:10pm","  2190802","5","AR","C","  3","FD2","0","31335","kb","","        240.00"
"07/26/2021"," 4:17pm","  2190821","5","PSS","C","  3","FD2","0","61032","kb","","          6.00"
"07/26/2021"," 4:23pm","  2190843","5","PSS","C","  3","FD2","0","61614","kb","","         10.00"
"07/26/2021"," 5:19pm","  2190988","5","PSS","C","  3","FD1","0","63441","JXC","","         10.00"
"07/26/2021"," 5:27pm","  2191014","5","PSS","C","  3","FD2","0","63537","JD","","         10.00"
"07/26/2021"," 5:39pm","  2190994","5","PSS","C","  3","FD1","0","63606","JXC","","          6.00"
"07/26/2021"," 5:41pm","  2191056","5","PSS","C","  3","FD2","0","63539","JD","","         30.00"
"07/26/2021"," 5:42pm","  2191057","5","PSS","C","  3","FD1","0","45668","JXC","","         40.00"
